gen,best_fit,best_T,best_m,mean_T,stddev_T,mean_m,stddev_m,elapsed_s
2858,5.78914096,1.0000,4097,8.2042,13.8649,3912.5000,349.4343,145.89
2859,5.78914096,1.0000,4097,7.2109,12.2737,3951.2750,314.2025,145.94
2860,5.78942743,1.0000,4097,4.2742,8.6526,4016.0000,226.4275,145.99
2861,5.78942743,1.0000,4097,10.1147,15.1622,3886.7750,370.1229,146.04
2862,5.78942743,1.0000,4097,4.9437,9.7400,3998.5250,256.2375,146.10
2863,5.78942743,1.0000,4097,4.1408,7.8545,4029.5000,199.2269,146.15
2864,5.78942743,1.0000,4097,5.8543,13.3686,3993.3500,301.8065,146.20
2865,5.78942743,1.0000,4097,7.9457,16.5468,3953.2250,373.4050,146.25
2866,5.78942743,1.0000,4097,4.4655,7.2956,4018.7000,191.3412,146.30
2867,5.78942743,1.0000,4097,8.0747,15.5532,3935.9000,369.4164,146.35
2868,5.78942743,1.0000,4097,6.0588,12.0427,3980.2250,303.4092,146.41
2869,5.78942743,1.0000,4097,5.2653,8.4129,3997.2500,220.5640,146.46
2870,5.78942743,1.0000,4097,3.4804,6.0262,4047.2750,159.7382,146.51
2871,5.78942743,1.0000,4097,3.6859,7.2010,4043.9750,181.4682,146.56
2872,5.78942743,1.0000,4097,4.1669,8.4695,4019.6750,221.0580,146.61
2873,5.78942743,1.0000,4097,6.3654,8.8103,3967.4000,246.5712,146.67
2874,5.78943229,1.0000,4097,4.6277,7.9261,4022.9000,209.9809,146.72
2875,5.79000502,1.0000,4097,5.7277,10.7330,3982.4750,270.5510,146.77
2876,5.79000502,1.0000,4097,7.8534,15.1625,3943.3250,342.3935,146.82
2877,5.79000502,1.0000,4097,6.5190,14.5587,3973.4750,340.2600,146.87
2878,5.79000502,1.0000,4097,4.6803,7.9121,4009.8500,208.8364,146.92
2879,5.79000502,1.0000,4097,3.8424,6.7626,4032.7250,173.1716,146.98
2880,5.79000502,1.0000,4097,4.0648,7.9174,4026.0500,204.7196,147.03
2881,5.79190917,1.0000,4097,6.4180,10.8689,3962.9750,285.0145,147.08
2882,5.79190917,1.0000,4097,3.5306,7.5848,4029.5000,205.7615,147.13
2883,5.79190917,1.0000,4097,5.8590,15.1669,3991.9250,320.2305,147.19
2884,5.79190917,1.0000,4097,3.4144,9.0167,4036.8500,230.5056,147.24
2885,5.79190917,1.0000,4097,7.0331,13.0601,3959.1500,306.5142,147.29
2886,5.79190917,1.0000,4097,5.1572,10.7801,3992.1500,273.2273,147.35
2887,5.79190917,1.0000,4097,3.4473,8.2532,4036.4750,206.5004,147.40
2888,5.79190917,1.0000,4097,7.1803,14.4554,3954.8750,316.6128,147.46
2889,5.79190917,1.0000,4097,9.2312,14.3406,3888.7250,369.5124,147.51
2890,5.79190917,1.0000,4097,5.3831,10.9791,3989.9750,271.7091,147.56
2891,5.79190917,1.0000,4097,6.2751,13.3679,3983.6000,299.7863,147.62
2892,5.79224514,1.0000,4097,4.7694,10.2779,3998.3750,268.1530,147.67
2893,5.79236897,1.0000,4097,5.1039,8.9545,3992.4500,242.3896,147.72
2894,5.79236897,1.0000,4097,5.7851,10.0401,3982.7750,255.5442,147.77
2895,5.79236897,1.0000,4097,6.2790,12.0183,3963.4250,310.4406,147.82
2896,5.79236897,1.0000,4097,7.4462,13.1012,3933.4250,338.0129,147.87
2897,5.79236897,1.0000,4097,4.1107,8.7398,4025.7500,206.8323,147.92
2898,5.79236897,1.0000,4097,5.9488,14.3935,3983.7500,312.7928,147.97
2899,5.79236897,1.0000,4097,5.5545,10.1219,3981.3500,268.7630,148.02
2900,5.79236897,1.0000,4097,5.7131,12.2740,3998.6750,264.7426,148.07
2901,5.79236897,1.0000,4097,5.3319,10.4991,3992.9000,267.0162,148.12
2902,5.79236897,1.0000,4097,1.8412,2.8780,4087.1750,58.5422,148.18
2903,5.79236897,1.0000,4097,3.8954,11.0453,4032.8750,237.1136,148.23
2904,5.79236897,1.0000,4097,7.3216,16.1760,3959.0750,359.0133,148.28
2905,5.79236897,1.0000,4097,3.6087,8.7281,4032.3500,229.2214,148.34
2906,5.79236897,1.0000,4097,7.4905,11.3653,3953.3000,287.3397,148.39
2907,5.79236897,1.0000,4097,3.1708,6.8408,4047.0500,178.8344,148.44
2908,5.79236897,1.0000,4097,2.6317,4.7266,4059.5750,118.0320,148.49
2909,5.79268054,1.0000,4097,6.0233,10.2021,3977.5250,266.7191,148.54
2910,5.79268054,1.0000,4097,4.8055,8.3392,4015.3250,217.1340,148.60
2911,5.79268054,1.0000,4097,5.4778,11.4958,3989.4500,295.5621,148.65
2912,5.79268054,1.0000,4097,3.2915,6.0518,4043.4500,161.7047,148.70
2913,5.79268054,1.0000,4097,7.0641,11.7964,3960.5750,287.1440,148.75
2914,5.79268054,1.0000,4097,5.2899,9.9454,3996.2750,249.5568,148.80
2915,5.79268054,1.0000,4097,6.5210,11.1751,3965.7500,278.7166,148.86
2916,5.79268054,1.0000,4097,5.8509,10.0014,3984.4250,258.7767,148.91
2917,5.79268054,1.0000,4097,3.1113,5.2121,4058.2250,133.4501,148.96
2918,5.79268054,1.0000,4097,5.6294,11.5765,3982.7750,291.3851,149.01
2919,5.79268054,1.0000,4097,4.1821,7.1920,4029.0500,192.5541,149.06
2920,5.79268054,1.0000,4097,6.3638,9.9021,3967.1000,257.0321,149.11
2921,5.79268054,1.0000,4097,6.1049,12.2260,3968.3000,312.3660,149.16
2922,5.79268054,1.0000,4097,7.2713,11.7874,3942.5750,292.7276,149.21
2923,5.79268054,1.0000,4097,7.3201,11.3104,3946.6250,291.8579,149.26
2924,5.79268054,1.0000,4097,6.8270,12.3590,3956.8250,311.4789,149.31
2925,5.79268054,1.0000,4097,7.6895,11.6674,3940.9250,295.7645,149.36
2926,5.79268054,1.0000,4097,4.4171,9.0626,4024.5500,227.5867,149.41
2927,5.79268054,1.0000,4097,7.2805,12.1064,3952.4000,314.3452,149.46
2928,5.79268054,1.0000,4097,4.7694,8.5407,4009.6250,222.0357,149.51
2929,5.79268054,1.0000,4097,4.8209,10.3846,4005.9500,261.8534,149.57
2930,5.79268606,1.0000,4097,1.8007,3.6999,4081.1000,99.2955,149.61
2931,5.79268606,1.0000,4097,5.6778,8.8770,3982.3250,236.7440,149.67
2932,5.79268606,1.0000,4097,3.2724,6.8411,4046.0000,177.5369,149.72
2933,5.79268606,1.0000,4097,6.4563,10.1028,3979.6250,269.3469,149.77
2934,5.79268606,1.0000,4097,5.0115,11.3159,4001.0000,278.4979,149.82
2935,5.79268606,1.0000,4097,4.3345,9.8641,4023.0500,236.2789,149.87
2936,5.79268606,1.0000,4097,4.6382,10.0488,4012.7000,254.0849,149.92
2937,5.79268606,1.0000,4097,3.9420,8.0894,4030.1750,209.7534,149.97
2938,5.79268606,1.0000,4097,3.4801,7.0869,4043.3000,178.3345,150.02
2939,5.79268606,1.0000,4097,8.5426,12.6192,3934.1000,320.3237,150.07
2940,5.79268606,1.0000,4097,6.6787,13.3932,3958.1750,336.9776,150.12
2941,5.79268606,1.0000,4097,4.5693,8.2373,4012.0250,214.4647,150.17
2942,5.79268606,1.0000,4097,7.3157,13.8558,3961.5500,335.7719,150.23
2943,5.79268606,1.0000,4097,4.9224,10.3628,4008.9500,252.3271,150.29
2944,5.79268606,1.0000,4097,3.5855,6.9192,4045.1000,181.7245,150.34
2945,5.79313718,1.0000,4097,7.3681,14.7444,3944.0750,354.5319,150.39
2946,5.79313718,1.0000,4097,4.2490,7.6863,4023.1250,205.4438,150.44
2947,5.79313718,1.0000,4097,8.3297,18.6313,3942.8000,388.1348,150.49
2948,5.79313718,1.0000,4097,9.3184,13.9372,3882.5750,360.7186,150.54
2949,5.79313718,1.0000,4097,3.0775,7.6800,4048.1750,196.5080,150.59
2950,5.79313718,1.0000,4097,5.4378,11.4134,3996.2750,277.0934,150.64
2951,5.79313741,1.0000,4097,3.8065,6.7299,4033.4750,175.3921,150.69
2952,5.79313741,1.0000,4097,4.2095,8.0578,4018.9250,211.7748,150.74
